Feature	Gain	Cover	Frequency
canarito95	0.00125806582832152	0.00140383000547267	0.0015823712125652
canarito346	0.00125660070138822	0.00123912679631185	0.00140655218894684
canarito378	0.0012560667715107	0.00117833254666012	0.00111352048291625
canarito127	0.00125316140428984	0.000702633581233955	0.00128933950653461
canarito455	0.00125104968023731	0.00196117095681325	0.00152376487135908
canarito311	0.00125102423654756	0.00111529475516543	0.00128933950653461
canarito373	0.00125045787566607	0.0012686978246604	0.0015823712125652
canarito242	0.00124719480856203	0.000553929047451627	0.00146515853015296
canarito449	0.00124629470696172	0.0032088526003761	0.00134794584774073
canarito120	0.0012456654249872	0.000525956453067864	0.00123073316532849
canarito29	0.00124494716278775	0.000910046515861948	0.0015823712125652
canarito327	0.00124467129198182	0.00196799476459118	0.00152376487135908
canarito63	0.00124340825816065	0.000848890289011913	0.00146515853015296
canarito261	0.00124109985788407	0.00140760030262727	0.00140655218894684
canarito304	0.00124106393485113	0.00115604406946952	0.0015823712125652
canarito149	0.00123810655728624	0.00130685595565385	0.00164097755377132
canarito206	0.00123802974792818	0.000995598572304587	0.00140655218894684
canarito34	0.00123795092198442	0.00189368550489189	0.0015823712125652
canarito437	0.00122646598584387	0.00106879681288037	0.00146515853015296
canarito230	0.00122212914217985	0.000988574064297902	0.00193400925980191
canarito7	0.00121923010173167	0.000963827009304964	0.00152376487135908
canarito62	0.00121827313181015	0.00100069492454209	0.00146515853015296
canarito313	0.00121736789037271	0.00110965006123149	0.00152376487135908
canarito326	0.00120865953797584	0.000841188417733155	0.00175819023618355
canarito12	0.00120819441156795	0.00105919904122634	0.00152376487135908
canarito389	0.00120256530781551	0.000533672660077248	0.00134794584774073
canarito461	0.00120042015598127	0.000486328909685255	0.00105491414171013
Master_msaldopesos	0.00119413136988351	0.00209039681660766	0.00228564730703862
canarito287	0.00119372976843085	0.00270786899005853	0.00146515853015296
canarito285	0.0011892850474246	0.00166357552475046	0.00169958389497744
canarito443	0.00118559692968947	0.000546771933936653	0.00105491414171013
canarito50	0.00118528580558724	0.00118652900064547	0.00152376487135908
canarito260	0.00118524543080219	0.00100891288212338	0.00164097755377132
canarito130	0.00118370491912431	0.00160277052330076	0.00205122194221415
canarito38	0.00117642717212928	0.00115634153588	0.00146515853015296
canarito369	0.00117289726011176	0.00189645230090269	0.0015823712125652
canarito415	0.00117162332033929	0.000534041805140865	0.0015823712125652
canarito252	0.00116689297412673	0.0015857074199233	0.00140655218894684
canarito181	0.00116596135376582	0.00168380682459624	0.00123073316532849
canarito1	0.00116563898150522	0.00143163057108892	0.00193400925980191
canarito190	0.00116377925229683	0.000734630931990936	0.00152376487135908
canarito125	0.00115833599991068	0.00196600926589949	0.00146515853015296
canarito204	0.00115452841716177	0.00123455011430953	0.00164097755377132
canarito154	0.00115079696412825	0.00128242787066734	0.00146515853015296
active_quarter	0.00114479861380706	3.66672150083631e-05	5.86063412061185e-05
canarito217	0.00114293798068663	0.00104899558495336	0.00128933950653461
canarito117	0.00113848345750149	0.000934614374222063	0.00169958389497744
canarito356	0.00113782534928078	0.000890234536136972	0.00146515853015296
canarito431	0.00113693553735653	0.00284466053169075	0.00164097755377132
canarito258	0.0011364941674734	0.00229692093593685	0.00175819023618355
canarito80	0.00113544413270966	0.000697712841696619	0.0015823712125652
canarito88	0.00113282284765611	0.00289878866660144	0.00140655218894684
canarito318	0.00113135541747916	0.00133720469738885	0.00181679657738967
canarito56	0.00112913552224706	0.000528436534466143	0.00134794584774073
canarito33	0.00112848883669785	0.0016176366759598	0.00111352048291625
canarito241	0.00112307044857046	0.00121133698249356	0.00146515853015296
canarito341	0.00112305991285089	0.00167934482843894	0.00123073316532849
canarito9	0.00112145554671162	0.000888729284421254	0.00105491414171013
canarito480	0.00112102909671727	0.00143516074475554	0.00146515853015296
canarito148	0.00111967861443941	0.000873931226482682	0.00134794584774073
canarito66	0.00111914819060804	0.000546406372805692	0.00134794584774073
canarito185	0.00111664612366674	0.00211837657885673	0.00146515853015296
canarito392	0.00111165496012947	0.000750830307598188	0.00123073316532849
canarito289	0.00111028034986734	0.00116643030630797	0.00128933950653461
canarito235	0.00111027944736967	0.000917300395558647	0.00134794584774073
canarito226	0.00110980277854297	0.000744071010608082	0.00117212682412237
canarito184	0.0011075717376914	0.00150818695656381	0.00117212682412237
canarito275	0.00110659548374901	0.0010449744125128	0.00140655218894684
canarito344	0.00110228354033932	0.00110033542025732	0.00152376487135908
canarito111	0.00110046564636455	0.00115580394598153	0.00123073316532849
canarito271	0.00109582867769244	0.000764144617416981	0.00146515853015296
canarito347	0.00109426544294875	0.00279948147662326	0.00164097755377132
canarito245	0.00108931355913776	0.000704472138686725	0.00117212682412237
canarito442	0.001088286024928	0.00056275268965186	0.00140655218894684
canarito227	0.0010867564054988	0.00111351354063517	0.00123073316532849
canarito438	0.00108673033073925	0.00196834598999151	0.0015823712125652
canarito421	0.00108532846049717	0.00142207222269411	0.00123073316532849
canarito69	0.00108486461392656	0.000490586621681144	0.000937701459297896
canarito97	0.00108472395113347	0.00128165015728088	0.00164097755377132
canarito54	0.00107910374013947	0.00138516488419776	0.000996307800504015
canarito309	0.00107829821216202	0.00104183488750573	0.00146515853015296
canarito22	0.0010780218665587	0.000644448434556135	0.00152376487135908
canarito393	0.00107777580770872	0.00098989653544814	0.00128933950653461
canarito439	0.00107773074446192	0.00137409770015458	0.00128933950653461
canarito339	0.0010775428898493	0.00130747597600342	0.00140655218894684
canarito75	0.00107727260464855	0.000730584672021779	0.00123073316532849
canarito441	0.00106813252113639	0.000994129159915434	0.00123073316532849
canarito297	0.00106648053297536	0.00152338641495991	0.00128933950653461
canarito31	0.00106351796055208	0.000711869375689683	0.00134794584774073
canarito255	0.00106329965906289	0.000759274052936836	0.00117212682412237
canarito416	0.00106311554499543	0.000924987931106779	0.00146515853015296
canarito270	0.00106184540055393	0.000775466260678775	0.00111352048291625
canarito191	0.0010615847140297	0.000526185824757879	0.00105491414171013
canarito328	0.00106048300063908	0.00141532009356931	0.00128933950653461
canarito488	0.00106022999367296	0.00104334730708676	0.00117212682412237
canarito387	0.00105833642031286	0.00150764936666534	0.00123073316532849
canarito44	0.00105799251050774	0.000731566669569652	0.00111352048291625
canarito39	0.00105079181265087	0.000609275719465521	0.00128933950653461
canarito474	0.00104547279015449	0.000886686442807065	0.00128933950653461
canarito216	0.00104535121596607	0.00104855834516927	0.00140655218894684
canarito143	0.00104232732750345	0.000875371967410584	0.00111352048291625
canarito195	0.00104175581946533	0.000502904598221438	0.00134794584774073
canarito340	0.00103923042021412	0.000701232263565275	0.00123073316532849
canarito61	0.00103789027170528	0.00173742245713706	0.0015823712125652
canarito208	0.00103722609050565	0.000676528215764215	0.00134794584774073
ctarjeta_visa	0.00103691246959559	0.00191090630130624	0.00111352048291625
canarito100	0.0010364078074442	0.00120945900178157	0.00123073316532849
canarito176	0.00103516302277777	0.000852603243244018	0.00123073316532849
canarito218	0.00103398179459235	0.00120300075513461	0.00123073316532849
canarito343	0.00103380267960592	0.000597921820809818	0.00128933950653461
canarito348	0.00103201674256166	0.000793389507893791	0.00140655218894684
Visa_mfinanciacion_limite	0.00103162470525721	0.00155532283886173	0.00181679657738967
canarito221	0.00102910327578061	0.000822530464323563	0.00128933950653461
internet	0.00102799756510052	0.00156887010430319	0.000703276094473422
canarito161	0.00102783650638196	0.00046062494467304	0.00105491414171013
canarito291	0.00102775942796074	0.00101514175708033	0.00134794584774073
canarito162	0.00102686574562958	0.0019155116547698	0.00134794584774073
canarito197	0.00102122607140659	0.0019800224425863	0.00123073316532849
canarito321	0.00101918319585603	0.00120760610859818	0.00123073316532849
canarito17	0.00101853198364049	0.000440791461352125	0.00105491414171013
canarito308	0.00101808705334615	0.000777247475209042	0.00111352048291625
catm_trx	0.0010163290607102	0.000292029584647293	0.000703276094473422
canarito101	0.0010140613527534	0.000602537926071354	0.00140655218894684
canarito246	0.00100968604466145	0.000946158221308558	0.00123073316532849
canarito52	0.00100918634327785	0.000958834591114499	0.00140655218894684
canarito397	0.00100684060727511	0.000383287261879034	0.00117212682412237
canarito84	0.00100428254311902	0.000749722872407338	0.00128933950653461
canarito119	0.00100370880711046	0.000370757833312009	0.000996307800504015
canarito113	0.0010035426204614	0.000535138488533745	0.00105491414171013
canarito150	0.00100261678225544	0.000861391046117687	0.00105491414171013
canarito24	0.0010012248016377	0.000428842629875448	0.000996307800504015
canarito140	0.000996979970979596	0.000697304273373782	0.00140655218894684
canarito109	0.000992486120260662	0.0010142959489734	0.00128933950653461
canarito14	0.000991983304447867	0.00133788206066093	0.00146515853015296
canarito155	0.000990891390425895	0.000813287502002522	0.00111352048291625
canarito468	0.000990592128038015	0.000520931779483491	0.00117212682412237
canarito160	0.000989634162025347	0.0007134570578565	0.00128933950653461
canarito139	0.000989220392443794	0.00110478666461666	0.00128933950653461
canarito335	0.000988304761776418	0.000731315794283699	0.00123073316532849
canarito469	0.000985672398353193	0.00116354165658686	0.00117212682412237
canarito286	0.000984195625930468	0.00149424904246279	0.00105491414171013
