Feature	Gain	Cover	Frequency
matm	0.00183197661463164	0.00237480542566098	0.00368493781667434
cpagomiscuentas	0.00171118139572482	0.00265034345158189	0.00489405803777061
internet	0.00165641384328573	0.0030935780773481	0.00149700598802395
ctarjeta_debito	0.0016482614397675	0.0023879402721601	0.00333947489636112
ccajas_otras	0.00160335812008319	0.00583655786645974	0.000978811607554123
ccajas_consultas	0.00159880333732868	0.0113541620735357	0.00161216029479503
tmobile_app	0.00155409093347919	0.0113720948458593	0.00149700598802395
Master_fultimo_cierre	0.00147861885774432	0.00254609347581369	0.00270612620912022
matm_other	0.00105329134293849	0.00446293478330848	0.00247581759557807
Master_mconsumosdolares	0.000985455183907564	0.000815962122907466	0.00184246890833717
mplazo_fijo_dolares	0.000936444595228587	0.00720226716962498	0.00178489175495164
ctarjeta_master	0.000795392735331752	0.000609319094558239	0.000575771533855366
cplazo_fijo	0.000730899840630756	0.00459965468712364	0.0010939659143252
active_quarter	0.00072181911242313	0.00143119819304518	0.000863657300783049
Visa_mpagosdolares	0.000703814836204366	0.00242352605436859	0.00207277752187932
catm_trx	0.00069118249706804	0.00142890414104747	0.00259097190234915
ctarjeta_master_debitos_automaticos	0.000501754980821448	0.000706081928059502	0.00103638876093966
Visa_madelantopesos	0.000499584516637583	6.00265282634323e-05	0.000230308613542146
mprestamos_prendarios	0.000414092249809901	0.00660541848577384	0.000690925840626439
Visa_msaldodolares	0.000373212991145111	0.000932346794456274	0.000806080147397513
mttarjeta_master_debitos_automaticos	0.000339991676003084	0.00137218230659172	0.000863657300783049
Visa_Finiciomora	0.000325345099378009	0.00451406486601979	0.000633348687240903
Master_mpagosdolares	0.000313214390961294	0.000263676098518077	0.000460617227084293
catm_trx_other	0.000302544398725593	0.00107823591220133	0.000921234454168586
Visa_delinquency	0.000285590940418004	0.000999951387779237	0.000690925840626439
Master_mpagado	0.000284850685441037	0.00146133560175909	0.000690925840626439
cseguro_vivienda	0.000272176396217029	0.000893438833287678	0.000690925840626439
Master_msaldodolares	0.000235741225918461	0.000381498049595942	0.000403040073698756
cseguro_accidentes_personales	0.000213420711671515	0.000620845307034573	0.000403040073698756
mtarjeta_master_descuentos	0.000165196345464871	0.00272663117159743	0.000403040073698756
mcheques_emitidos	0.000140372899566926	0.00271184922374019	0.000287885766927683
mtarjeta_visa_descuentos	0.000132751703979295	0.00170691456752079	0.000403040073698756
Master_madelantopesos	0.000117532888278639	8.68977105049827e-05	0.000403040073698756
Visa_madelantodolares	0.000113508006714834	6.25723664560206e-05	0.00017273146015661
ccheques_depositados	9.52043241564021e-05	0.00063787234846275	0.00017273146015661
ccajas_extracciones	9.170580789361e-05	0.000883038664627297	0.000230308613542146
minversion2	7.42129612174983e-05	0.00106591237677457	0.00017273146015661
cseguro_vida	6.94219974620564e-05	0.000225894181165434	0.000230308613542146
tcuentas	6.61865824353363e-05	0.000921649378204725	0.00017273146015661
mforex_sell	6.24784631759815e-05	0.000468493676954486	0.000287885766927683
cprestamos_prendarios	5.41589048596227e-05	0.000872023018601674	0.000115154306771073
ccheques_emitidos	5.12530016092958e-05	0.00112843578480381	0.000115154306771073
Visa_cadelantosefectivo	4.70716200775316e-05	2.00764520105077e-05	0.000115154306771073
ccajas_depositos	2.79326219495966e-05	0.000223138521143786	5.75771533855366e-05
mcaja_ahorro_adicional	1.88585308296149e-05	0.000283556716821463	5.75771533855366e-05
cforex	1.23457383848014e-05	0.000198372551253799	0.00017273146015661
Master_madelantodolares	9.88725136465117e-06	4.9014379268294e-05	0.000230308613542146
ccajeros_propios_descuentos	8.98613071331389e-06	0.000112779233119469	0.000115154306771073
ctarjeta_master_descuentos	8.16572087921655e-06	0.000130865874784396	5.75771533855366e-05
cforex_sell	3.66155946084123e-06	8.41875118796311e-05	5.75771533855366e-05
Master_delinquency	1.82703715325219e-06	1.90832953529595e-05	5.75771533855366e-05
