Feature	Gain	Cover	Frequency
mcomisiones_otras	0.00602184247007769	0.0106736883472869	0.0140516039051604
cliente_antiguedad	0.00532113868308418	0.0118778505716172	0.0183054393305439
tcallcenter	0.00518736871375538	0.00350098813961956	0.00592747559274756
ccallcenter_transacciones	0.00515577071555955	0.00854168717005967	0.00923988842398884
active_quarter	0.00481126767013721	0.0011410145775743	0.00104602510460251
mcomisiones	0.00480443093650964	0.00542253215105852	0.0113668061366806
numero_de_cliente	0.00460498363807826	0.011583890288813	0.0154114365411437
mcomisiones_mantenimiento	0.00456830967830511	0.00449526245960212	0.00665969316596932
Master_msaldopesos	0.00419878091371278	0.00465183896274806	0.00669456066945607
ccomisiones_otras	0.00414069953013018	0.00785350391923044	0.00728730822873082
ccaja_ahorro	0.00403821891011832	0.0170382983890022	0.0098326359832636
mttarjeta_visa_debitos_automaticos	0.00402563801868522	0.0128669416517924	0.0129358437935844
mpagomiscuentas	0.0037294729249518	0.0111825932717039	0.0103207810320781
Visa_mconsumospesos	0.00364925544811924	0.00360429496048727	0.0119595536959554
ccajas_consultas	0.00356151888570804	0.0178436290500277	0.00840306834030683
thomebanking	0.00340664589210146	0.00877659566235971	0.00735704323570432
mcaja_ahorro_dolares	0.00332384537845396	0.00505023718755672	0.0106345885634589
ctarjeta_visa	0.00325135293397916	0.00233392615026508	0.00233612273361227
Visa_mfinanciacion_limite	0.00320349248843801	0.010418429094928	0.0110529986052999
ccaja_seguridad	0.00309783928466796	0.0138726940588364	0.00770571827057183
mextraccion_autoservicio	0.002968789984072	0.00229090519257543	0.00442817294281729
ctarjeta_master	0.00289528353775914	0.000619494388986463	0.00153417015341702
Master_msaldototal	0.0028678412110166	0.00498853557252164	0.00634588563458856
Master_mfinanciacion_limite	0.00277033030927363	0.00301305639468535	0.00843793584379358
ctarjeta_debito_transacciones	0.00276987766654358	0.00291865185379315	0.00578800557880056
Master_mpagospesos	0.00276661194253353	0.0187605672519343	0.0113319386331939
Visa_mlimitecompra	0.00270088618888968	0.0141022699306673	0.0107043235704324
ctransferencias_recibidas	0.00263289259454006	0.0218122573884786	0.0105648535564854
Visa_cconsumos	0.00259320288539456	0.00571556317848512	0.00899581589958159
Master_mlimitecompra	0.00242428726410345	0.00319412863481	0.00718270571827057
Visa_mconsumototal	0.00228693865723758	0.00200019562137827	0.00655509065550907
mtransferencias_emitidas	0.00223922936859539	0.00775279040048108	0.00805439330543933
Master_mconsumospesos	0.00219321284130152	0.00715391861744241	0.00822873082287308
tmobile_app	0.00216795416946733	0.0176255332839157	0.00638075313807531
internet	0.00214492364681911	0.00702669339566697	0.00603207810320781
ccajas_transacciones	0.00211906867588273	0.00228919875402532	0.00338214783821478
Master_mpagominimo	0.00165549696669217	0.00541655288727451	0.00578800557880056
ccajas_otras	0.00154956950354949	0.00905015942886632	0.00442817294281729
Visa_mconsumosdolares	0.00150031889997128	0.00856278550631303	0.00617154811715481
ctarjeta_master_transacciones	0.00142893813730657	0.00158384749327205	0.00264993026499303
Master_cconsumos	0.00142840091611378	0.00876393531483596	0.00592747559274756
Master_mconsumototal	0.00141602293500834	0.00510026692440169	0.0053347280334728
cmobile_app_trx	0.00137423442586461	0.00355706375594903	0.00428870292887029
Visa_mpagado	0.00136459490174584	0.00307137204805476	0.0047768479776848
ctarjeta_debito	0.00131042565527485	0.00166730014384819	0.00460251046025105
ctarjeta_visa_debitos_automaticos	0.0012341364875548	0.00932893940658761	0.00571827057182706
matm_other	0.00112488977757247	0.00919551757889422	0.00516039051603905
cextraccion_autoservicio	0.00108875454329232	0.000867122442766246	0.00216178521617852
ccuenta_debitos_automaticos	0.00106818075985173	0.000994266245352192	0.00268479776847978
ctransferencias_emitidas	0.000982529394782601	0.00239824394553786	0.00331241283124128
mplazo_fijo_dolares	0.000950510779118815	0.0127766592097007	0.0053347280334728
cpagomiscuentas	0.000892797566393942	0.00288016278239489	0.00282426778242678
cplazo_fijo	0.000718630006016904	0.00665258836919207	0.00264993026499303
Master_mpagosdolares	0.000689922971966567	0.000154261775775132	0.000662482566248257
Visa_msaldodolares	0.000628734435151999	0.00260497466941353	0.00261506276150628
matm	0.000622912471845001	0.000714204420060736	0.00226638772663877
Visa_fultimo_cierre	0.000618147602473952	0.000444447841770405	0.00163877266387727
Master_fultimo_cierre	0.000539424835121923	0.00168395339608658	0.00219665271966527
mprestamos_prendarios	0.000525656983429701	0.0103629139925229	0.00341701534170153
Visa_Finiciomora	0.000504587400175405	0.00840616661135769	0.00317294281729428
Master_mconsumosdolares	0.000405346319378563	0.000184867316395388	0.000871687587168759
Visa_mpagosdolares	0.000392313825847323	0.00255066537847603	0.00209205020920502
mttarjeta_master_debitos_automaticos	0.00031097078191201	0.000204694571252402	0.000836820083682008
mtarjeta_visa_descuentos	0.000285643354790262	0.00430847674560959	0.00177824267782427
ctarjeta_master_debitos_automaticos	0.000268297774502141	0.000204026395589841	0.000801952580195258
mtarjeta_master_descuentos	0.000244224900060039	0.0074915155485015	0.00244072524407252
Visa_delinquency	0.00022745119041405	0.000184495210512813	0.000313807531380753
catm_trx	0.000202350140015574	0.000257664819321331	0.000697350069735007
ccheques_emitidos	0.000195053652701916	0.00432382863658776	0.00142956764295676
Master_mpagado	0.000190448937836211	0.000362042201598031	0.000523012552301255
mcheques_emitidos	0.000168742411694897	0.00410679401148269	0.00135983263598326
tcuentas	0.000116774843539918	0.00348950870678645	0.00118549511854951
catm_trx_other	0.000108167892575972	0.000567712457352662	0.000383542538354254
cseguro_accidentes_personales	7.71595013234826e-05	0.000104208487924935	0.000348675034867504
cseguro_vivienda	6.4247632554522e-05	7.99031776456227e-05	0.000313807531380753
Master_msaldodolares	4.58480439510445e-05	6.53304884975074e-05	0.000174337517433752
ccajas_extracciones	4.53067503167217e-05	0.000256594257912334	0.000174337517433752
cseguro_vida	4.01247304169228e-05	0.000100669781168231	0.000174337517433752
cforex	3.38023278624519e-05	0.00028881405171938	0.000139470013947001
ctarjeta_visa_descuentos	2.48600701006756e-05	5.14898991689954e-05	0.000104602510460251
mforex_sell	2.20430800469998e-05	0.000201156537381562	0.000104602510460251
Master_madelantopesos	1.76327527456798e-05	7.64532918229147e-06	6.97350069735007e-05
mcaja_ahorro_adicional	1.39409345833791e-05	0.000133665412376016	6.97350069735007e-05
ccajas_depositos	1.152025113089e-05	0.000173681934684665	6.97350069735007e-05
Visa_madelantopesos	9.62901017778131e-06	1.89350082018731e-06	3.48675034867504e-05
minversion2	8.92251721692741e-06	9.52416109065217e-05	6.97350069735007e-05
cinversion2	8.41892701925299e-06	0.000171051623843829	6.97350069735007e-05
Master_cadelantosefectivo	6.60181213526138e-06	2.84630720305342e-06	3.48675034867504e-05
ccajeros_propios_descuentos	4.11911609855422e-06	8.31114974432962e-05	3.48675034867504e-05
