fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	lambda_l1	lambda_l2	verbosity	max_depth	min_gain_to_split	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221019 051442	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	276	TRUE	671017	0.0366343850506501	0.579746342501444	2411	23	7837	26730000	29
20221019 051610	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	359	TRUE	671017	0.0331698920705567	0.65267216877933	2580	441	7902	26840000	30
20221019 052108	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1849	TRUE	671017	0.00531385364832498	0.268266567278185	7995	919	10082	25280000	31
20221019 052629	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1848	TRUE	671017	0.00513646729579067	0.643720451311306	2440	631	8077	26650000	32
20221019 052734	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	386	TRUE	671017	0.0506686863863725	0.659845771374041	2694	258	7748	26670000	33
20221019 053229	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	2010	TRUE	671017	0.00593135650936977	0.200922272507983	6330	16	10535	25730000	34
20221019 053330	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	280	TRUE	671017	0.0333013044111349	0.604156933459841	2496	1023	8074	26100000	35
20221019 053740	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1223	TRUE	671017	0.00506334909796084	0.745831288789901	2459	868	7402	26400000	36
20221019 053906	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	270	TRUE	671017	0.0202080791326037	0.221242209441907	781	523	7983	26760000	37
20221019 054121	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	705	TRUE	671017	0.0191235900043219	0.887734349384835	2239	437	7855	26530000	38
20221019 054206	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	223	TRUE	671017	0.0216071279782729	0.66394821086569	1494	19	5605	25190000	39
20221019 054352	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	593	TRUE	671017	0.0174069858941218	0.200026826118948	2563	542	7801	26560000	40
20221019 054500	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	322	TRUE	671017	0.0266169350175623	0.243840000549228	562	16	7550	26900000	41
20221019 054545	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	258	TRUE	671017	0.0471334912433875	0.236802065101439	1262	16	7871	26740000	42
20221019 054719	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	589	TRUE	671017	0.0180135083230489	0.670745846125845	3837	752	7792	26180000	43
20221019 055157	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1152	TRUE	671017	0.00568446934890585	0.492468819865091	1042	16	7355	27050000	44
20221019 055319	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	347	TRUE	671017	0.0177241592769086	0.349595981347601	990	17	7052	26860000	45
20221019 055655	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1218	TRUE	671017	0.00507891075324303	0.654765601001009	893	17	7651	27260000	46
20221019 060011	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1171	TRUE	671017	0.00517692190351231	0.99987180844275	7125	22	9536	25730000	47
20221019 060956	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1046	TRUE	671017	0.00947335541080467	0.676774007154023	30	983	7811	25660000	48
20221019 061357	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	733	TRUE	671017	0.00614115334375285	0.597348185599782	736	95	7857	27010000	49
20221019 061409	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	50	TRUE	671017	0.299792532545061	0.998762494890655	7984	26	6773	25180000	50
20221019 061419	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	3	TRUE	671017	0.284389289367177	0.259759247348931	180	17	6916	19770000	51
20221019 061434	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	75	TRUE	671017	0.16951241061209	0.998265156925559	7999	16	7491	25420000	52
20221019 061844	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	795	TRUE	671017	0.00532554205083767	0.674744647274497	1087	118	9832	26580000	53
20221019 061900	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	91	TRUE	671017	0.246230658256061	0.999734181595216	7999	967	6465	24590000	54
20221019 061925	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	116	TRUE	671017	0.0675253927068507	0.720077111889638	817	16	7557	27290000	55
20221019 062006	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	362	TRUE	671017	0.0512814017331327	0.997440842083933	11	16	7733	26220000	56
20221019 062032	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	128	TRUE	671017	0.080146692630758	0.682055534597251	1426	16	7404	26960000	57
20221019 062058	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	170	TRUE	671017	0.0604914758238457	0.651827879496862	397	16	7647	26390000	58
20221019 062148	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	253	TRUE	671017	0.0216155059646616	0.729197252527345	1170	22	7939	27010000	59
20221019 062207	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	58	TRUE	671017	0.0711045529661652	0.999676149213588	912	34	7456	26690000	60
20221019 062232	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	120	TRUE	671017	0.0698034469720538	0.776340210569566	1644	19	7350	26260000	61
20221019 062252	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	35	TRUE	671017	0.0785561209314787	0.59833141657688	988	54	7508	26670000	62
20221019 062511	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	733	TRUE	671017	0.00965544811194043	0.965113377733458	2931	746	7835	26010000	63
20221019 062538	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	55	TRUE	671017	0.0843448147068271	0.888645291605307	801	455	7774	26780000	64
20221019 063040	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1850	TRUE	671017	0.00506502986510375	0.266784030745818	815	20	9035	26970000	65
20221019 063507	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1339	TRUE	671017	0.00515289394170493	0.318385284502302	879	18	7847	27270000	66
20221019 063541	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	104	TRUE	671017	0.0528669957858716	0.725003945421688	1390	614	7659	27090000	67
20221019 063930	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	820	TRUE	671017	0.00544002573482924	0.70579400853324	1407	328	8863	26680000	68
20221019 063951	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	48	TRUE	671017	0.131479031977744	0.433543463733742	2633	787	7472	25300000	69
20221019 064033	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	99	TRUE	671017	0.0378414422388936	0.429926687239867	815	85	7557	26890000	70
20221019 064130	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	171	TRUE	671017	0.0365274331494801	0.700215202335373	865	373	7589	27150000	71
20221019 064553	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	2004	TRUE	671017	0.00641248141350254	0.692485150089255	6150	27	9196	25770000	72
20221019 064632	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	87	TRUE	671017	0.0491803668967926	0.999950717081656	969	577	9608	26710000	73
20221019 065110	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	663	TRUE	671017	0.00541199872477848	0.989236886730522	2488	134	10148	25790000	74
20221019 065240	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	612	TRUE	671017	0.0264943536622715	0.213488202653541	5985	186	7707	25870000	75
20221019 065816	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1596	TRUE	671017	0.00539703264195443	0.401824802386531	847	16	7784	27400000	76
20221019 065849	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	202	TRUE	671017	0.0693433964747633	0.817059340839511	7324	955	8734	25660000	77
20221019 070040	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	801	TRUE	671017	0.0209161993887364	0.200608274542985	3838	16	9471	26020000	78
20221019 070108	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	55	TRUE	671017	0.0800058006362183	0.713414717469889	1026	970	7620	2.7e+07	79
20221019 070636	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	2032	TRUE	671017	0.00569388931891057	0.409801669684057	880	16	9486	27030000	80
20221019 071045	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1440	TRUE	671017	0.00517145327249435	0.219333162821157	818	16	10684	26080000	81
20221019 071118	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	211	TRUE	671017	0.10578826391308	0.200286740803174	7493	18	8846	25590000	82
20221019 071438	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	622	TRUE	671017	0.00872367340328241	0.999766758787941	812	859	8562	27040000	83
20221019 071818	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	775	TRUE	671017	0.00789336654342926	0.893785897318438	905	1024	9486	26550000	84
20221019 071853	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	58	TRUE	671017	0.0672443063112457	0.999684701066834	848	1024	8542	26920000	85
20221019 071941	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	85	TRUE	671017	0.0341363721463463	0.999741148443521	820	909	7572	26540000	86
20221019 072006	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	104	TRUE	671017	0.0520049117488037	0.774840751151279	847	27	8502	26840000	87
20221019 072433	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1322	TRUE	671017	0.00503956989960715	0.370812985165641	2106	17	9720	2.6e+07	88
20221019 072524	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	281	TRUE	671017	0.0349938760245734	0.200446996444215	5072	1020	9423	25480000	89
20221019 072548	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	154	TRUE	671017	0.11950923107928	0.70456603825792	6738	17	6607	25190000	90
20221019 072609	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	94	TRUE	671017	0.0909010357326669	0.999462818769106	5302	1014	9579	25490000	91
20221019 072739	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	614	TRUE	671017	0.0227711200289969	0.200278427183758	3181	16	6586	25790000	92
20221019 072753	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	50	TRUE	671017	0.227043247200242	0.999795157345999	6255	16	8715	25770000	93
20221019 072927	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	770	TRUE	671017	0.0265800721562231	0.941747194295162	4676	17	8554	25780000	94
20221019 073312	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1117	TRUE	671017	0.00606621275850677	0.995133244261668	757	50	8948	27070000	95
20221019 073557	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	496	TRUE	671017	0.00545710208510666	0.999520117559711	452	62	11011	26140000	96
20221019 073612	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	51	TRUE	671017	0.290771739120627	0.855401861896935	7996	76	9698	25170000	97
20221019 074146	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1052	TRUE	671017	0.00509891566055399	0.350023166166089	690	943	9595	26650000	98
20221019 074418	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1043	TRUE	671017	0.0134879462608646	0.2004624044827	7994	959	6272	25220000	99
20221019 074430	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	24	TRUE	671017	0.299771346027017	0.999946128335419	4909	44	6756	24410000	100
20221019 074922	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1594	TRUE	671017	0.00543072667627379	0.390933187002667	762	23	8395	27290000	101
20221019 080104	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1873	TRUE	671017	0.00513325714052385	0.206470392808827	6	647	9734	25660000	102
20221019 080620	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1514	TRUE	671017	0.00549153139110375	0.229638626941633	1361	921	7573	27020000	103
20221019 081238	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1912	TRUE	671017	0.00536532180012423	0.402885297815602	1259	16	7738	27410000	104
20221019 081742	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1820	TRUE	671017	0.00519004241343126	0.23171924319386	1329	25	7546	27150000	105
20221019 082243	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1086	TRUE	671017	0.00513098457895366	0.386155023037924	1287	567	7722	27200000	106
20221019 082729	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1135	TRUE	671017	0.00507580701231968	0.273919724056239	1372	871	8667	26910000	107
20221019 083011	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	834	TRUE	671017	0.0106319745519801	0.43559709439785	6708	1021	7785	25390000	108
20221019 083028	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	72	TRUE	671017	0.117352402977331	0.999798327352894	731	30	8657	26770000	109
20221019 083045	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	25	TRUE	671017	0.178040462273056	0.999982642202011	1164	1013	8481	2.6e+07	110
20221019 083105	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	93	TRUE	671017	0.299703188497695	0.205749861957281	7999	62	5825	24510000	111
20221019 083657	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1886	TRUE	671017	0.00501411494451112	0.200229204592891	1408	1010	5004	25280000	112
20221019 084207	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	2323	TRUE	671017	0.00515633242720974	0.869782713046549	5909	643	10681	25200000	113
20221019 085059	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	4732	TRUE	671017	0.00501826007688305	0.915791328436464	5700	25	5017	24850000	114
20221019 085342	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	354	TRUE	671017	0.0116443534251682	0.99762223135447	535	376	9139	27410000	115
20221019 085503	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	170	TRUE	671017	0.0235831910320701	0.999683155819932	560	375	8839	27050000	116
20221019 090030	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	517	TRUE	671017	0.00519986041093873	0.999313656451306	392	366	9411	26700000	117
20221019 090611	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	2044	TRUE	671017	0.00524776426290999	0.245917428056161	3639	934	10804	25760000	118
20221019 091056	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	1030	TRUE	671017	0.00856739145223888	0.725424615103692	710	785	9099	27090000	119
20221019 091141	binary	custom	TRUE	TRUE	FALSE	0	0	-100	-1	0	31	328	TRUE	671017	0.0614302572554836	0.999336888843843	6525	28	8032	25860000	120
