Feature	Gain	Cover	Frequency
cproductos	0.00802177258817996	0.0218686584171218	0.0146732683480324
mvr_mpagominimo	0.00784421298802409	0.0113743363326418	0.0120171231110423
ctarjeta_visa_transacciones	0.00776986377573006	0.00900189148002264	0.010650368765795
mvr_msaldopesos2	0.00764299280351084	0.00899335974173777	0.0159110836041054
mv_fechaalta	0.00756378178213222	0.010558248556466	0.0156016297900872
Master_mfinanciacion_limite	0.00708369300032221	0.0110199315784776	0.0154984785187477
mcaja_ahorro_dolares	0.00698991224205435	0.00648555894066792	0.0104440662231162
mttarjeta_visa_debitos_automaticos	0.00682763508554923	0.00979547024276251	0.0102635514982722
ccallcenter_transacciones	0.00649925459176117	0.00925592517903841	0.00541544174531951
mv_msaldopesos	0.00646967990629217	0.00517197509860453	0.0096446438702357
Visa_mpagominimo	0.00643674674579765	0.00448576993039682	0.00961885605240085
Visa_mpagospesos	0.00635507492949089	0.00612643551560873	0.0117334571148589
Visa_mconsumospesos	0.00616565040991081	0.00398975937201322	0.00948991696322657
mv_mpagospesos	0.00592526731546553	0.00568802213453844	0.00972200732374026
mvr_msaldototal	0.00584941290456128	0.0033910025352529	0.0056475321058332
mv_status06	0.00571325481478749	0.00133210303654813	0.000515756356697096
ccomisiones_mantenimiento	0.00560604165136238	0.00894773202127803	0.00332662850069627
mautoservicio	0.00551511566587157	0.00917078851969614	0.0163236886894631
mv_msaldototal	0.00521665653279603	0.0036812742762808	0.00879364588168549
Visa_mfinanciacion_limite	0.00513157831637636	0.00897709661212537	0.00905152406003404
ccomisiones_otras	0.00512521038522953	0.0081670998139104	0.00954149259889628
mvr_Master_mlimitecompra	0.00504400487572456	0.00829055382857585	0.00773634535045644
mv_mpagominimo	0.00503793289792484	0.00547813859236884	0.0069627108154108
mcomisiones_mantenimiento	0.00501965035577789	0.00422256500991934	0.00412605085357677
mvr_Visa_mlimitecompra	0.00477713704107198	0.00657641917304022	0.00678219609056682
mv_mfinanciacion_limite	0.00464874033556921	0.00406542095608613	0.00742689153643819
mvr_mconsumospesos	0.00456490931125997	0.00504567717117745	0.00742689153643819
mpagomiscuentas	0.00451916240535641	0.0109264677360282	0.00636959100520914
Visa_cconsumos	0.0044929629486492	0.00520938685042262	0.00698849863324566
mtarjeta_master_consumo	0.00432472940484956	0.00952678999582985	0.00484810975295271
Visa_msaldopesos	0.00412036019522591	0.00515669701140119	0.00889679715302491
mtransferencias_emitidas	0.00408335478055915	0.00845492880864165	0.00742689153643819
Visa_status	0.00382737262890185	0.00214290812561086	0.000799422352880499
ctransferencias_recibidas	0.00371751387160955	0.0134384887288707	0.00567331992366806
mv_cconsumos	0.00350860647825632	0.00456207695556438	0.00459023157460416
ccaja_ahorro	0.00342564544502914	0.0137296640874311	0.00510598793130125
active_quarter	0.00338796908700355	0.00203818977644343	0.0010830883490639
Master_mconsumospesos	0.00335285158687417	0.0115002569252751	0.0102893393161071
tcallcenter	0.00332576959092189	0.00234602347316341	0.00185672288410955
